Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"762235000","2271100","3587","6288.6"
"763569000","2271100","3586","6299.6"
"764649000","2271100","3587","6308.6"
"765735000","2271100","3587","6317.1"
"766814000","2271100","3587","6326.1"
"767893000","2271100","3586","6335.0"
"769229000","2271100","3587","6346.0"
"770308000","2268900","3586","6354.6"
"771387000","2268900","3585","6363.5"
"772466000","2268900","3585","6372.5"
"773546000","2268900","3586","6381.8"
"774880000","2268900","3587","6392.0"
"775965000","2268900","3587","6401.0"
"777048000","2268900","3587","6409.9"
"778127000","2284500","3586","6418.9"
"779207000","2284500","3587","6427.8"
"780541000","2284500","3587","6438.8"
"781620000","2284500","3587","6447.4"
"782700000","2284500","3587","6456.3"
"783780000","2284500","3586","6464.9"
"784859000","2284500","3587","6473.8"
"786199000","2283200","3587","6485.2"
"787278000","2283200","3587","6493.8"
"788358000","2283200","3588","6502.3"
"789437000","2283200","3588","6511.7"
"790516000","2283200","3588","6520.2"
"791851000","2283200","3587","6530.8"
"792930000","2283200","3587","6539.8"
"794009000","2258000","3586","6548.7"
"795088000","2258000","3587","6558.1"
"796173000","2258000","3586","6566.6"
"797507000","2258000","3588","6577.2"
"798585000","2258000","3588","6586.6"
"799664000","2258000","3588","6595.1"
"800743000","2258000","3588","6604.1"
"801822000","2271800","3588","6612.6"
"803157000","2271800","3587","6623.6"
"804236000","2271800","3588","6632.1"
"805314000","2271800","3588","6641.5"
"806400000","2271800","3588","6650.1"
"807479000","2271800","3588","6659.4"
"808812000","2271800","3588","6670.0"
"809892000","2269800","3588","6678.5"
"810971000","2269800","3587","6687.5"
"812050000","2269800","3587","6696.5"
"813130000","2269800","3588","6705.0"
"814464000","2269800","3587","6716.0"
"815550000","2269800","3587","6725.4"
"816630000","2269800","3587","6733.9"
"817708000","2270900","3588","6742.4"
"818792000","2270900","3589","6751.4"
"820127000","2270900","3589","6762.4"
"821207000","2270900","3588","6771.3"
"822285000","2270900","3588","6780.3"
"823364000","2270900","3588","6788.8"
"824442000","2270900","3588","6797.8"
"825783000","2282200","3588","6808.8"
"826862000","2282200","3588","6817.3"
"827942000","2282200","3588","6826.3"
"829021000","2282200","3589","6835.7"
"830101000","2282200","3588","6844.2"
"831435000","2282200","3588","6855.2"
"832514000","2282200","3587","6863.7"
"833593000","2287300","3588","6873.1"
"834672000","2287300","3587","6881.6"
"835757000","2287300","3588","6890.2"
"837091000","2287300","3587","6901.2"
"838171000","2287300","3588","6910.5"
"839250000","2287300","3587","6919.1"
"840329000","2287300","3588","6927.6"
"841408000","2256500","3588","6936.6"
"842743000","2256500","3588","6947.6"
"843822000","2256500","3587","6956.1"
"844902000","2256500","3587","6965.1"
"845987000","2256500","3587","6974.0"
"847065000","2256500","3587","6982.6"
"848400000","2256500","3587","6994.0"
"849479000","2269200","3586","7002.5"
"850558000","2269200","3587","7011.9"
"851638000","2269200","3587","7020.8"
"852718000","2269200","3587","7029.0"
"854054000","2269200","3586","7040.0"
"855133000","2269200","3587","7049.3"
"856217000","2269200","3587","7057.9"
"857296000","2270700","3587","7066.4"
"858375000","2270700","3586","7075.4"
"859711000","2270700","3588","7086.8"
"860795000","2270700","3588","7095.3"
"861875000","2270700","3588","7103.9"
"862954000","2270700","3588","7112.8"
"864033000","2270700","3587","7122.2"
"865369000","2268900","3587","7132.4"
"866454000","2268900","3587","7141.3"
"867533000","2268900","3588","7150.3"
"868612000","2268900","3588","7159.2"
"869691000","2268900","3587","7168.2"
"871027000","2268900","3588","7179.2"
"872107000","2268900","3587","7187.7"
